"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1842435597421723843","Sat Oct 05 05:24:11 +0000 2024","5","atlit kansas + pemain naturalisasi https://t.co/nbEv2AB29Y","1842435597421723843","https://pbs.twimg.com/media/GZGlY-7aAAACCeM.jpg","","tl","DKI Jakarta, Indonesia","0","0","1","https://x.com/Denendrow/status/1842435597421723843","1485956699458772992","Denendrow"
"1842407977246138776","Sat Oct 05 05:02:52 +0000 2024","0","@gilabola_ina padahal soal ditolak atau diterimanya naturalisasi kan udh jelas aturannya mana yg bisa mana yg ngga malay mah itu tim scouting nya aja yg tolol anjir makanya d tolak","1842430232973975694","","gilabola_ina","in","Jakarta","0","0","0","https://x.com/Rumputtliarr_/status/1842430232973975694","3911468352","Rumputtliarr_"
"1842038333519888740","Sat Oct 05 04:13:58 +0000 2024","4","@MafiaWasit tolol sih ini mah tanpa naturalisasi futsal indonesia udah bagus yg harus di benahin itu federasinya","1842417923861999827","","MafiaWasit","in","Jakarta Capital Region","0","0","0","https://x.com/Atlitrebahan3/status/1842417923861999827","1144485298996334594","Atlitrebahan3"
"1842412182035993041","Sat Oct 05 03:51:09 +0000 2024","8","Fans Thailand Minta Erick Thohir Bantu Naturalisasi Pemain https://t.co/K5cU6HvTzo","1842412182035993041","","","in","Jakarta","0","2","1","https://x.com/VIVAbola/status/1842412182035993041","95141299","VIVAbola"
"1842364360603419067","Sat Oct 05 03:13:21 +0000 2024","0","@tetapsemangatvi @SeputarMadrid @zainularifin__ @kingfdez01 Virgil van Djik buat di naturalisasi ","1842402671585882607","","tetapsemangatvi","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/wawananwar12/status/1842402671585882607","4198408577","wawananwar12"
"1842115955218112773","Sat Oct 05 03:12:18 +0000 2024","0","@idextratime proses naturalisasi Hilgers dan Reijnders tidak sesuai aturan hukum di Indonesia Lah lu kan orang china bukan Indonesia malah sotoy anj ","1842402405398524270","","idextratime","in","jakarta","0","0","0","https://x.com/adhitadhitsaja/status/1842402405398524270","3115529840","adhitadhitsaja"
"1842066664227238224","Sat Oct 05 01:06:19 +0000 2024","0","@jawafess Saya pro naturalisasi pejabat Nder Ben rak ndlongok tapi diisi Karo pejabat capable lan integritas semua","1842370699866108291","","jawafess","in","Jakarta Barat, DKI Jakarta","0","0","0","https://x.com/writerfreax/status/1842370699866108291","1390568423768215553","writerfreax"
"1842361859204366847","Sat Oct 05 00:31:11 +0000 2024","4"," Panik Karena Sebagian Besar Skuadnya Cedera Media China Tuding Naturalisasi Mees Hilgers Ilegal https://t.co/wpo1Pkc7DR","1842361859204366847","","","in","-6.252543,106.806343","0","0","0","https://x.com/alisyarief/status/1842361859204366847","30201110","alisyarief"
"1842253353927279073","Sat Oct 05 00:10:30 +0000 2024","1","@utdfocusid Bisa nggak emil langsung di naturalisasi aja sekarang","1842356652949065741","","utdfocusid","in","Tangerang, Indonesia","0","0","0","https://x.com/apadilah20/status/1842356652949065741","1139081436860899328","apadilah20"
"1842259600864841749","Fri Oct 04 18:41:50 +0000 2024","0","@Muhamma00339294 @UpdateBolabola @AryaSinulingga Apalagi dia pernah beli sarung tangan kiper di Depok bisa lah naturalisasi","1842273942725419179","","Muhamma00339294","in","Depok, Jawa Barat","0","1","1","https://x.com/danang_lukmana/status/1842273942725419179","1179042715511558145","danang_lukmana"
"1842249129873101210","Fri Oct 04 17:03:14 +0000 2024","0","Pengakuan Hifni Hasan Usai Kritik Shin Tae-yong dan Naturalisasi Timnas Indonesia https://t.co/eb9WQZmNOG","1842249129873101210","","","in","Jakarta","0","1","1","https://x.com/VIVAbola/status/1842249129873101210","95141299","VIVAbola"
"1841983536917868969","Fri Oct 04 14:58:45 +0000 2024","0","@2ndlinesquad Apasih anjing anjing segala debatin pemain timnas padahal beda era jelas gk relevan kontol yg masuk timnas ya mereka yang jago gk mungkin orang biasa Ngapain ngedebatin hal kek beginian kemaren rame debatin naturalisasi sekarang compare gini ada aja cara lu pada","1842217802549309934","","2ndlinesquad","in","Jakarta Timur, DKI Jakarta","0","0","0","https://x.com/Hanz_idx/status/1842217802549309934","739996590425788416","Hanz_idx"
"1842177823907381560","Fri Oct 04 14:45:57 +0000 2024","10","@OnefootballM Sorry to say ya min tapi ngeliat game play si Kuzain keknya 11-12 sama pemain lokal Malaysia. Sayang banget sih naturalisasi pemain yg secara skill biasa aja","1842214581487489499","","OnefootballM","in","Jakarta, Indonesia","0","3","0","https://x.com/PabloEscopi/status/1842214581487489499","1313436866419421186","PabloEscopi"
"1842103826003984839","Fri Oct 04 14:40:53 +0000 2024","0","@strootsys mau naturalisasi siapa lagi?? orang timnas pusat aja juga krisis striker","1842213304468742249","","strootsys","in","Jakarta Capital Region","0","0","0","https://x.com/Atlitrebahan3/status/1842213304468742249","1144485298996334594","Atlitrebahan3"
"1842168746192122254","Fri Oct 04 13:40:39 +0000 2024","0","@gilabola_ina Naturalisasi (dapet setuju dari FIFA) &gt; CFA lapor AFC &gt; AFC tunduk sama FIFA","1842198148946825517","","gilabola_ina","in","Jakarta","0","0","0","https://x.com/dsntmeknow/status/1842198148946825517","1141364555357933573","dsntmeknow"
"1842168746192122254","Fri Oct 04 13:25:46 +0000 2024","0","@gilabola_ina Seantusiasnya kita tentang naturalisasi 2 pemain itu tetap tidak dibenarkan klo mereka ( PSSI dan pemerintah ) melakukanya dengan melanggar hukum. Semoga mereka bisa membuktikan tudingan itu tidak benar. ","1842194401952743854","","temansekawan_","in","Tangerang, Indonesia","0","1","0","https://x.com/temansekawan_/status/1842194401952743854","2148185718","temansekawan_"
"1842168746192122254","Fri Oct 04 13:24:39 +0000 2024","0","@gilabola_ina Prmasalahanya bukan tntang china yg tkut atau apa. Klau memang benar sumpah WNI hrus dilakukan d indonesia dan tdk bisa dilakukan dinegara lain artinya naturalisasi kita benar2 tidk sah dan ugal ugalan. Tugas prtama cri tau apa bnar ada aturan soal sumpah hrus di indonesia.","1842194119298596883","","gilabola_ina","in","Tangerang, Indonesia","0","1","0","https://x.com/temansekawan_/status/1842194119298596883","2148185718","temansekawan_"
"1842083450255507609","Fri Oct 04 13:19:47 +0000 2024","0","@gilabola_ina Ponakan lu @hilmansiwabessy ada yg bisa d naturalisasi g men?","1842192895719485722","","gilabola_ina","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/gmamargm/status/1842192895719485722","134076487","gmamargm"
"1842168746192122254","Fri Oct 04 13:11:12 +0000 2024","0","@gilabola_ina China keberatan sama naturalisasi warga negara Indonesia yang tidak sesuai sama hukum Indonesia.","1842190734910505390","","gilabola_ina","in","Jakarta?","0","0","0","https://x.com/willdanz17/status/1842190734910505390","968170203535237120","willdanz17"
"1842189255302611442","Fri Oct 04 13:05:19 +0000 2024","0","Negara asalnya maju gajinya gede klubnya punya nama besar masa depannya cerah tetapi semuanya mereka tinggalkan lewat naturalisasi demi 🇮🇩 dibawah naungan PSSI...bukannya ini keren Lha koq kamu nyinyir sih?","1842189255302611442","","","in","Bekasi, Jawa Barat","0","0","0","https://x.com/marine66pol/status/1842189255302611442","1824092240832299008","marine66pol"
"1842187928916640015","Fri Oct 04 13:00:03 +0000 2024","0","Media The Athletic Nilai Program Naturalisasi Indonesia Berhasil Ubah Pemain Semenjana Eropa Jadi Superstar https://t.co/3faimKoNij","1842187928916640015","","","in","Jakarta","0","0","0","https://x.com/Kilat_com/status/1842187928916640015","174631261","Kilat_com"
"1842186042839093731","Fri Oct 04 12:52:33 +0000 2024","0","PT777 - Shin Tae-yong terus memperkuat lini belakang Timnas Indonesia dengan pemain naturalisasi. Terbaru Mees Hilgers resmi menjadi WNI dan siap memperkuat Skuad Garuda. Langkah ini terbukti efektif mengingat pertahanan tim semakin solid meski beberapa pemain kunci absen. https://t.co/5peuNkCU1Z","1842186042839093731","https://pbs.twimg.com/media/GZDCXtvaMAAVMMe.jpg","","in","indonesia , jakarta","0","0","0","https://x.com/pt777official/status/1842186042839093731","1821564153716449280","pt777official"
"1842168746192122254","Fri Oct 04 11:53:42 +0000 2024","9","@gilabola_ina selama ini raja ATM berhasil menguasai industri sampai ekonominya bangkit krn nyontek ploduk barat sampai indo jadi big marketnya. akhirnya ada 1 yang tidak bisa dilakukan cino tapi bisa dilakukan king indo naturalisasi cilaka luwa welaaas haaaa","1842171233972195717","","gilabola_ina","in","Tangerang, Indonesia","0","2","0","https://x.com/arminjourney/status/1842171233972195717","841501786204590080","arminjourney"
"1842170047739187260","Fri Oct 04 11:48:59 +0000 2024","0","@id_fm main make database naturalisasi timnas indo unstopable asli https://t.co/HDmursL0ZQ","1842170047739187260","https://pbs.twimg.com/media/GZCz5Cna8AAvpqR.jpg","id_fm","tl","Jakarta Selatan, DKI Jakarta","0","0","1","https://x.com/biarlakhi/status/1842170047739187260","1126086282797391872","biarlakhi"
"1842049440598941740","Fri Oct 04 11:48:23 +0000 2024","1","@nottinghamid @Idho09 Irfan bukan naturalisasi dari awal emang dia pegang paspor Indo","1842169896010211525","","nottinghamid","in","Jakarta Timur, DKI Jakarta","0","0","0","https://x.com/fasabimuhammad/status/1842169896010211525","100192334","fasabimuhammad"
"1842164280273309902","Fri Oct 04 11:26:04 +0000 2024","0","Media Vietnam Heran dengan Tuduhan Fans Malaysia dan China soal Timnas Indonesia Disebut Dibantu FIFA soal Pemain Naturalisasi https://t.co/5kb4CAAai4","1842164280273309902","","","in","Jakarta","0","0","0","https://x.com/okezonenews/status/1842164280273309902","47274731","okezonenews"
"1842158314668601494","Fri Oct 04 11:05:58 +0000 2024","3","@idextratime naturalisasi semua tp gak heboh kayak negeri wakanda","1842159219585523934","","idextratime","in","Jakarta","0","2","0","https://x.com/ggedangggoreng/status/1842159219585523934","1604122019343130625","ggedangggoreng"
"1842153197244432488","Fri Oct 04 10:42:02 +0000 2024","0","Diakui Arya Sinulingga proses naturalisasi Mees Hilgers dan Eliano Reijnders memang dipercepat. Bahkan ada utusan imigrasi yang dikirim ke Belgia khusus untuk mengantarkan paspor keduanya. 🇮🇩 https://t.co/iNkFpo58Pj","1842153197244432488","","","in","JAKARTA","0","0","0","https://x.com/tribunSUPERBALL/status/1842153197244432488","626306017","tribunSUPERBALL"
"1841665377849528418","Fri Oct 04 10:33:34 +0000 2024","0","@markhyckun @candywendy26416 @i_am_awankhalid @magmalaya AOWKOAKWOAWKWK KASIAN BANGET NEGARA KRISIS BUDAYA DAN IDENTITAS GAGAL NATURALISASI PEMAIN KETURUNAN ","1842151065841717564","","markhyckun","in","Depok, Jawa Barat","0","0","0","https://x.com/cahyarifqi_/status/1842151065841717564","1639187313434689536","cahyarifqi_"
"1842145479167258896","Fri Oct 04 10:11:22 +0000 2024","3","Wakil Ketua Federasi Sepak Bola Malaysia (FAM) Yusoff Mahadi menyatakan pihaknya tidak perlu bergantung kepada pemain naturalisasi jika timnas Malaysia memiliki 11 pemain seperti Arif Aiman. &lt; #Malaysia #Naturalisasi https://t.co/FIOozgWPzF","1842145479167258896","","","in","Jakarta","0","1","0","https://x.com/kompascom/status/1842145479167258896","23343960","kompascom"
"1841998296417763529","Fri Oct 04 09:23:47 +0000 2024","0","@lANZAlNAL Jadi orang Polandia naturalisasi Belanda?","1842133504089604512","","lANZAlNAL","in","Jakarta Barat, DKI Jakarta","0","0","0","https://x.com/walang_sangit19/status/1842133504089604512","1146474700756811777","walang_sangit19"
"1842132437507399822","Fri Oct 04 09:19:32 +0000 2024","3","China Klaim Naturalisasi Mees Hilgers dan Eliano Reijnders ke Timnas Indonesia Tidak Sah https://t.co/sOdSFVfoIO","1842132437507399822","","","in","Jakarta","0","0","1","https://x.com/VIVAbola/status/1842132437507399822","95141299","VIVAbola"
"1842118053892661711","Fri Oct 04 08:54:13 +0000 2024","0","@idontcarebitclo Masih aja banyak yg blg buat apa naturalisasi otaknya ga ada","1842126066208678099","","idontcarebitclo","in","Jakarta Capital Region","0","1","0","https://x.com/wasduuh12/status/1842126066208678099","1173110580028116993","wasduuh12"
"1842122174234267853","Fri Oct 04 08:38:45 +0000 2024","0","Pemain naturalisasi tuh kalau lo lihat kakinya pada males ngejar bola️️ Ga greget️ banyak bola yang kebuang percuma️️ Kemarin ketolong sama si Paes aja~ Kayak Rafael tuh yang jagonya cuma ketika sudah dekat kotak pinalti chuaks..","1842122174234267853","","","in","Jakarta","0","1","0","https://x.com/ahcinomanirbev/status/1842122174234267853","866669370486931456","ahcinomanirbev"
"1842049440598941740","Fri Oct 04 08:38:44 +0000 2024","0","@FauziFrmnsyh @Idho09 Klo lu naturalisasi thn 2007 mah Asli gacor.","1842122167057826122","","FauziFrmnsyh","in","Jakarta Utara, DKI Jakarta","0","0","0","https://x.com/DKakang79560/status/1842122167057826122","1724427841234784256","DKakang79560"
"1842117254550524028","Fri Oct 04 08:19:13 +0000 2024","0","Eks Ketum PSSI Ungkap Tabir Pemain Naturalisasi Timnas Indonesia: Ada Jaminan Uang hingga Pekerjaan https://t.co/yoLH45z3sO","1842117254550524028","","","in","Jakarta","0","0","0","https://x.com/InfoJktCom/status/1842117254550524028","741173384","InfoJktCom"
"1841844693644259442","Fri Oct 04 07:41:50 +0000 2024","0","@lANZAlNAL Malay liganya bgus kok gada bnyk pemain lokalnya d tim nasional yg starting. adupun cm arif doang dpt bersaing. Pdhal mampu sm full lokal tp Tim nasional kebanyakan naturalisasi liga + asia dan bnyk nya kebantu sm JDT jd Tim nasional JDT ","1842107848043725227","","lANZAlNAL","in","Jakarta Selatan, DKI Jakarta","0","1","0","https://x.com/Ornzz22/status/1842107848043725227","1377351039267921928","Ornzz22"
